Source_Name_3FGL,Flux_DEN,unc_energy_flux_100,Spectral_Index_old,Signif_curve_1,var,hr12,hr23,hr34,hr45,GLAT_1,Category_3FGL,CLASS_3FGL,Pivot_Energy_1,SpectrumType_1,ASSOC1_1,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,Times in Testing,Flags
3FGL J0102.3+4217,-25.34709935,-27.75834195,2.6916668,0.791416161,4.624612847,-0.713379204,-0.769341531,-0.860090508,-0.999533614,-20.536995,AGN,fsrq,409.73312,PowerLaw,GB6 J0102+4214,0.999838326,1.62E-04,0.9638206,0.0361794,0.973149203,0.026850797,0.98986399,0.01013601,299,0
3FGL J0103.4+5336,-29.94203412,-27.58479891,2.0390236,-1.340424151,3.835006164,-0.503359331,-0.565180329,-0.495478532,-0.316275268,-9.214272,AGN,bll,2637.558,PowerLaw,1RXS J010325.9+533721,0.999774211,2.26E-04,0.987844399,0.012155601,0.999940639,5.94E-05,0.997413922,0.002586078,290,0
3FGL J0103.7+1323,-30.38277057,-27.79428185,1.983666,0.89039487,3.965885995,-0.752353405,0.022059941,-0.364340872,-0.757740501,-49.368923,AGN,bcu,2455.6235,PowerLaw,NVSS J010345+132346,0.999441988,5.58E-04,0.962466355,0.037533645,0.942506088,0.057493912,0.99152732,0.00847268,302,0
3FGL J0105.1-2415,-25.64324773,-27.86309152,2.608352,0.859465618,4.515869573,-0.656591021,-0.76782146,-0.778011408,-0.775210684,-85.7825,AGN,fsrq,442.24515,PowerLaw,PKS 0102-245,0.999977436,2.26E-05,0.979637127,0.020362873,0.985174045,0.014825955,0.991063168,0.008936832,304,0
3FGL J0105.3+3928,-28.15768424,-27.86738854,2.3259218,0.299611878,4.18362196,-0.69723057,-0.740746826,-0.417329379,-0.882930374,-23.320532,AGN,bll,996.9433,PowerLaw,GB6 J0105+3928,0.998427869,0.001572131,0.983479556,0.016520444,0.992564147,0.007435853,0.986434616,0.013565384,293,0
3FGL J0107.0-1208,-29.80221442,-27.8922662,2.1802132,-0.03631193,3.486965912,-0.696733435,-0.501860861,-0.453511907,-0.834142442,-74.57163,AGN,bcu,1671.0822,PowerLaw,PMN J0107-1211,0.997733573,0.002266427,0.985868509,0.014131491,0.98533754,0.01466246,0.971423202,0.028576798,305,0
3FGL J0108.5-0035,-28.7190614,-27.80227379,2.3936923,0.723975226,3.767615863,-0.506328309,-0.586784013,-0.814668329,-0.999914424,-63.149467,AGN,fsrq,1045.034,PowerLaw,PKS 0105-008,0.960493086,0.039506914,0.932986615,0.067013385,0.793783408,0.206216592,0.926168095,0.073831905,288,0
3FGL J0109.1+1816,-29.89405122,-27.7202382,2.0398386,-0.570336449,3.706963694,-0.586817798,-0.370108451,-0.591890487,-0.309869958,-44.400307,AGN,bll,2340.2266,PowerLaw,MG1 J010908+1816,0.999888345,1.12E-04,0.991446485,0.008553515,0.99937202,6.28E-04,0.997505841,0.002494159,312,0
3FGL J0109.9-4020,-31.96423305,-27.77855604,1.7273983,-1.997083093,3.686542325,-0.966231174,0.992051544,-0.712865108,-0.19801869,-76.25169,AGN,bll,4880.086,PowerLaw,RBS 0158,0.999440939,5.59E-04,0.991849452,0.008150548,0.999978778,2.12E-05,0.988549059,0.011450941,316,0
3FGL J0110.2+6806,-29.26560926,-27.11994878,1.9908619,-1.06978113,3.596701526,-0.47916773,-0.576304755,-0.485408084,-0.358164835,5.3079176,AGN,bll,3158.4863,PowerLaw,4C +67.04,0.998363326,0.001636674,0.987492973,0.012507027,0.999540488,4.60E-04,0.993016058,0.006983942,303,0
3FGL J0110.9-1254,-31.28354908,-27.82434146,1.9252412,-0.900733624,3.472926551,0.408413039,-0.41806027,-0.818748921,0.205846966,-75.069405,AGN,bll,3375.6392,PowerLaw,1RXS J011050.0-125455,0.99895485,0.00104515,0.991480336,0.008519664,0.999862721,1.37E-04,0.97519089,0.02480911,282,0
3FGL J0111.5+0535,-31.63751174,-27.87938868,1.9169142,-0.244153089,3.84166556,0.897536271,-0.39756865,-0.217954907,-0.56740766,-56.92794,AGN,bll,3781.069,PowerLaw,1RXS J011130.5+053612,0.999896969,1.03E-04,0.990910664,0.009089336,0.999290153,7.10E-04,0.997428559,0.002571441,288,0
3FGL J0112.8+3207,-24.77092485,-27.36393379,2.3626,0.722761175,6.862197966,-0.608927224,-0.671323628,-0.704862238,-0.677856921,-30.525995,AGN,fsrq,543.8775,PowerLaw,4C +31.03,0.999936082,6.39E-05,0.991264088,0.008735912,0.999957982,4.20E-05,0.994835111,0.005164889,318,0
3FGL J0113.0-3554,-27.20744448,-28.02243698,2.5028229,-0.812740797,4.425887049,-0.633760054,-0.654710961,-0.983237192,0.668688119,-80.09843,AGN,fsrq,629.53326,PowerLaw,PMN J0113-3551,0.999991379,8.62E-06,0.992007783,0.007992217,0.999996904,3.10E-06,0.990846769,0.009153231,305,0
3FGL J0113.4+4948,-27.7858047,-27.55020566,2.2991004,0.022134514,3.862756183,-0.614066995,-0.699942223,-0.590088329,-0.522177762,-12.900712,AGN,fsrq,1122.5337,PowerLaw,S4 0110+49,0.999239285,7.61E-04,0.984807904,0.015192096,0.995800968,0.004199032,0.992367777,0.007632223,314,0
3FGL J0114.8+1326,-28.04367868,-27.43489955,2.0772939,-1.794968412,4.616479741,-0.365484182,-0.703210095,-0.459330942,-0.382105176,-49.040955,AGN,bll,1439.659,PowerLaw,GB6 J0114+1325,0.99998281,1.72E-05,0.993302896,0.006697104,0.999997696,2.30E-06,0.997209092,0.002790908,306,0
3FGL J0115.7+0356,-27.91052036,-27.47173186,2.118065,0.076812512,4.011092401,-0.402965275,-0.704773064,-0.432677505,-0.593530416,-58.38058,AGN,bll,1313.6792,PowerLaw,PMN J0115+0356,0.999787414,2.13E-04,0.989639882,0.010360118,0.996870061,0.003129939,0.995419389,0.004580611,320,0
3FGL J0115.8+2519,-29.01537736,-27.38251201,1.9868995,0.532674685,4.212627917,-0.683423789,-0.514143715,-0.488212386,-0.319086748,-37.214005,AGN,bll,2151.4187,PowerLaw,RX J0115.7+2519,0.996594352,0.003405648,0.988211284,0.011788716,0.994743758,0.005256242,0.99792912,0.00207088,305,0
3FGL J0116.0-1134,-26.34422645,-27.6133373,2.343904,0.841212123,6.170051221,-0.471564989,-0.720911148,-0.70720271,-0.760116943,-73.41015,AGN,fsrq,709.53217,PowerLaw,PKS 0113-118,0.999944172,5.58E-05,0.990761238,0.009238762,0.999638384,3.62E-04,0.991833769,0.008166231,336,0
3FGL J0116.2-2744,-30.78159336,-27.94279522,2.0224857,0.033892312,3.698803671,0.805278667,-0.481051552,-0.641031608,-0.307067342,-84.45785,AGN,bcu,2554.8025,PowerLaw,1RXS J011555.6-274428,0.999587722,4.12E-04,0.988803186,0.011196814,0.997488946,0.002511054,0.990337541,0.009662459,317,0
3FGL J0116.3-6153,-30.47314446,-27.89649187,1.9620963,-0.049005912,3.965613307,-0.457248064,-0.668564663,-0.545630678,0.009837549,-54.988846,AGN,bll,2679.11,PowerLaw,SUMSS J011619-615343,0.999960794,3.92E-05,0.990919534,0.009080466,0.999390975,6.09E-04,0.998456015,0.001543985,295,0
3FGL J0117.8-2113,-28.54060792,-27.24373858,2.3226357,0.700525196,4.276468461,0.191402312,-0.732478834,-0.613949733,-0.728005947,-81.57122,AGN,fsrq,1552.8564,PowerLaw,PKS 0115-214,0.999778371,2.22E-04,0.983558743,0.016441257,0.98399473,0.01600527,0.991676315,0.008323685,309,16
3FGL J0118.9-1457,-31.57009646,-27.78388539,1.7863274,-0.102963391,3.670516253,0.985610675,-0.547715109,-0.469275667,-0.071174455,-76.2571,AGN,bll,4080.0273,PowerLaw,1RXS J011905.4-145906,0.99984419,1.56E-04,0.989932305,0.010067695,0.9991313,8.69E-04,0.993521766,0.006478234,331,0
3FGL J0120.4-2700,-27.20678738,-26.84888789,1.9141285,0.93856004,4.29451586,-0.436796394,-0.508972265,-0.410074974,-0.467754872,-83.53114,AGN,bll,1523.0198,PowerLaw,PKS 0118-272,0.999190611,8.09E-04,0.981942116,0.018057884,0.980230591,0.019769409,0.99393736,0.00606264,272,0
3FGL J0121.7+5154,-30.86662223,-27.59140385,1.9840935,-0.827480586,3.652165339,-0.810396136,-0.263994513,-0.289494676,-0.752292001,-10.6864395,AGN,bcu,3423.1348,PowerLaw,NVSS J012133+515557,0.999238509,7.61E-04,0.985764264,0.014235736,0.999048571,9.51E-04,0.992905993,0.007094007,297,0
3FGL J0122.8+3423,-32.8548641,-27.47122571,1.4847492,-1.036689479,3.670678441,-0.62695674,-0.557246894,0.063542589,0.070794994,-28.031471,AGN,bll,10065.541,PowerLaw,1ES 0120+340,0.999729683,2.70E-04,0.991361686,0.008638314,0.999964851,3.51E-05,0.989170575,0.010829425,291,0
3FGL J0123.7-2312,-29.81277245,-27.61864037,1.9883285,0.230730855,3.94592394,-0.821511625,-0.199126085,-0.55195498,-0.50525159,-81.71182,AGN,bll,2414.24,PowerLaw,1RXS J012338.2-231100,0.999891333,1.09E-04,0.987158946,0.012841054,0.993636529,0.006363471,0.998054201,0.001945799,303,0
3FGL J0125.2-0627,-28.97947918,-27.84307693,2.2079077,1.079901529,4.081379883,0.981715238,-0.680258046,-0.711910768,-0.73474201,-67.821365,AGN,bll,1263.6123,PowerLaw,PMN J0124-0624,0.997943651,0.002056349,0.945618923,0.054381077,0.918829882,0.081170118,0.952958348,0.047041652,308,0
3FGL J0125.4-2548,-29.24105721,-27.88787522,2.1296008,0.630069778,4.360111237,-0.712043999,-0.354582141,-0.594765095,-0.726907498,-82.273575,AGN,bll,1562.9628,PowerLaw,PKS 0122-260,0.9999691,3.09E-05,0.984011029,0.015988971,0.986729788,0.013270212,0.997704881,0.002295119,290,0
3FGL J0126.1-2227,-27.40755314,-27.6524034,2.4302502,0.702464291,4.691925972,-0.362930738,-0.647604861,-0.831106858,-0.632657929,-80.85496,AGN,fsrq,864.1457,PowerLaw,PKS 0123-226,0.999946918,5.31E-05,0.987181969,0.012818031,0.993878273,0.006121727,0.982780759,0.017219241,310,0
3FGL J0127.1-0818,-28.28843404,-27.73264791,2.2123487,0.738438708,3.922808136,-0.613194373,-0.53996808,-0.717755966,-0.540776732,-69.37479,AGN,bll,1190.6123,PowerLaw,PMN J0127-0821,0.99942682,5.73E-04,0.977946249,0.022053751,0.96056819,0.03943181,0.987964117,0.012035883,291,0
3FGL J0127.2+0325,-29.46020916,-27.4083949,1.8992667,0.472172962,3.903050472,0.370285784,-0.500892864,-0.309723426,-0.588420516,-58.250504,AGN,bcu,2348.6604,PowerLaw,NVSS J012713+032259,0.999810336,1.90E-04,0.985680353,0.014319647,0.989773552,0.010226448,0.996750983,0.003249017,298,0
3FGL J0127.9+2551,-24.13506107,-27.65370588,3.0997996,0.422690102,3.95977301,-0.742571898,-0.871913292,-0.999990499,-0.511693858,-36.293533,AGN,fsrq,240.44621,PowerLaw,4C +25.05,0.999893307,1.07E-04,0.985370716,0.014629284,0.991676724,0.008323276,0.968164229,0.031835771,297,0
3FGL J0128.5+4430,-28.14172958,-27.76113272,2.3320422,0.176946554,4.492277094,-0.600752046,-0.737435302,-0.558055992,-0.862166874,-17.865337,AGN,fsrq,1027.3401,PowerLaw,GB6 J0128+4439,0.999890298,1.10E-04,0.985657892,0.014342108,0.996750779,0.003249221,0.991209125,0.008790875,284,0
3FGL J0130.8+1441,-26.97077442,-27.75847127,2.6505406,0.805672865,3.816592138,-0.523653339,-0.867178265,-0.980776617,0.816086495,-47.106293,AGN,fsrq,541.5716,PowerLaw,4C +14.06,0.999810545,1.89E-04,0.990105503,0.009894497,0.998470871,0.001529129,0.973128125,0.026871875,340,0
3FGL J0131.2+6120,-29.77581106,-27.00645678,1.8618388,-0.872475541,4.479297902,-0.524428524,-0.577939237,-0.397567499,-0.222287668,-1.1692672,AGN,bll,4285.784,PowerLaw,1RXS J013106.4+612035,0.999947609,5.24E-05,0.977994157,0.022005843,0.999957081,4.29E-05,0.994953715,0.005046285,297,0
3FGL J0131.3+5548,-32.04709591,-27.60440596,1.9038582,-1.076020115,3.802642643,-0.86889866,-0.460987797,-0.535576485,0.036774549,-6.628161,AGN,bcu,5586.9307,PowerLaw,TXS 0128+554,0.999689446,3.11E-04,0.986188227,0.013811773,0.999931606,6.84E-05,0.997734486,0.002265514,306,0
3FGL J0132.5-0802,-31.92342608,-27.71975102,1.7528943,0.519558977,3.493660999,-0.087212744,0.987550644,-0.418824985,-0.263682823,-68.58135,AGN,bcu,4369.004,PowerLaw,PKS 0130-083,0.999612239,3.88E-04,0.982118986,0.017881014,0.988454768,0.011545232,0.992247275,0.007752725,316,0
3FGL J0132.6-1655,-24.91645373,-27.54952629,2.4301353,0.981694504,5.482031328,-0.59185973,-0.696304442,-0.791206286,-0.580948477,-76.027435,AGN,fsrq,496.1838,PowerLaw,PKS 0130-17,0.999963378,3.66E-05,0.988431413,0.011568587,0.998346296,0.001653704,0.993406836,0.006593164,290,0
3FGL J0133.0-4413,-29.27071016,-27.98747323,2.1562438,-0.634788088,3.885376253,-0.470728502,-0.577921504,-0.524509095,-0.634097997,-70.96401,AGN,bll,1457.3046,PowerLaw,SUMSS J013306-441422,0.999941266,5.87E-05,0.990387986,0.009612014,0.999441864,5.58E-04,0.998070721,0.001929279,310,0
3FGL J0133.2-5159,-27.81235624,-27.93218222,2.6276467,-0.326311334,3.87009882,-0.826864139,-0.600633396,-0.929834868,0.379563238,-63.927513,AGN,bcu,684.4162,PowerLaw,PKS 0131-522,0.999837619,1.62E-04,0.991405571,0.008594429,0.999900088,9.99E-05,0.976575434,0.023424566,285,0
3FGL J0133.3+4324,-29.01642651,-27.83035958,2.3010225,0.480542277,3.960750501,-0.232057644,-0.790666974,-0.556125964,-0.694527219,-18.815077,AGN,bcu,1255.7338,PowerLaw,B3 0129+431,0.999768979,2.31E-04,0.977256702,0.022743298,0.982888927,0.017111073,0.992082942,0.007917058,278,0
3FGL J0134.3-3842,-28.622785,-28.04458634,2.3311923,-0.753480965,4.113577828,-0.715110237,-0.690045546,-0.261214708,-0.874121795,-75.361496,AGN,fsrq,1052.2501,PowerLaw,PMN J0134-3843,0.99907733,9.23E-04,0.991069514,0.008930486,0.999802748,1.97E-04,0.983404893,0.016595107,328,0
3FGL J0134.5+2638,-29.35556953,-27.48248965,1.9910654,1.11045581,4.060645111,0.269884571,-0.40383912,-0.458254008,-0.716509298,-35.244762,AGN,bcu,2183.8552,PowerLaw,1RXS J013427.2+263846,0.99551453,0.00448547,0.941941304,0.058058696,0.912812065,0.087187935,0.969943677,0.030056323,318,0
3FGL J0135.0+6927,-27.67415255,-27.30863259,2.5568311,0.114404803,3.603116915,-0.205376377,-0.867486855,-0.660003147,-0.626994117,6.918728,AGN,bcu,864.9546,PowerLaw,TXS 0130+691,0.998456679,0.001543321,0.975295037,0.024704963,0.987658282,0.012341718,0.962108654,0.037891346,283,8
3FGL J0136.5+3905,-27.95025096,-26.45130422,1.6956023,0.727997202,4.131983512,-0.538383754,-0.359489694,-0.293665578,-0.210905596,-22.943954,AGN,bll,2535.1694,PowerLaw,B3 0133+388,0.995337801,0.004662199,0.984333845,0.015666155,0.988361246,0.011638754,0.926698489,0.073301511,269,0
3FGL J0137.6-2430,-25.43546399,-27.7533022,2.5176365,0.990188196,5.135095249,-0.601661131,-0.736273414,-0.794154518,-0.742052035,-79.27844,AGN,fsrq,497.2947,PowerLaw,PKS 0135-247,0.999988234,1.18E-05,0.984711221,0.015288779,0.994367445,0.005632555,0.992920379,0.007079621,289,0
3FGL J0137.8+5813,-29.42826198,-27.30997642,2.0572364,-0.74733884,3.857729763,-0.408124623,-0.652984571,-0.470444117,-0.442364506,-4.0902557,AGN,bcu,2651.6235,PowerLaw,1RXS J013748.0+581422,0.999707667,2.92E-04,0.978565317,0.021434683,0.999565782,4.34E-04,0.996639153,0.003360847,305,0
3FGL J0139.9+8735,-31.85244863,-27.82765793,1.8912491,0.23740513,3.738432256,-0.960845577,0.428014858,-0.611845536,-0.169327523,24.780745,AGN,bcu,4739.778,PowerLaw,NVSS J013913+873754,0.999828705,1.71E-04,0.988278894,0.011721106,0.994197758,0.005802242,0.997466182,0.002533818,295,0
3FGL J0141.4-0929,-26.72725023,-27.32074136,2.122884,0.451257577,4.589877141,-0.389798668,-0.631020097,-0.544007447,-0.619313045,-68.76911,AGN,bll,973.3902,PowerLaw,PKS 0139-09,0.999967936,3.21E-05,0.988150775,0.011849225,0.996935277,0.003064723,0.996881893,0.003118107,297,0
3FGL J0143.7-5845,-29.5490446,-27.40819786,1.8384199,-1.67435784,4.251478787,-0.40154658,-0.408103978,-0.564689805,-0.041231364,-57.07946,AGN,bll,2584.0032,PowerLaw,SUMSS J014347-584550,0.999925494,7.45E-05,0.992963509,0.007036491,0.999994317,5.68E-06,0.996875953,0.003124047,295,0
3FGL J0145.1-2732,-24.63862039,-27.6716951,2.5696132,1.117896939,5.747591364,-0.639100421,-0.748461159,-0.779149018,-0.879884862,-78.065575,AGN,fsrq,418.88208,PowerLaw,PKS 0142-278,0.999846543,1.53E-04,0.985758254,0.014241746,0.997250295,0.002749705,0.983050835,0.016949165,313,0
3FGL J0145.6+8600,-28.01544113,-27.85346928,2.5188813,0.232901468,3.549608364,-0.66553711,-0.533527801,-0.705181595,-0.707809043,23.238138,AGN,bcu,810.0965,PowerLaw,NVSS J014929+860114,0.999275685,7.24E-04,0.980458347,0.019541653,0.971499553,0.028500447,0.975047663,0.024952337,284,0
3FGL J0146.4-6746,-28.49844354,-27.96858939,2.390704,-0.764943507,3.719880347,-0.615921525,-0.664908727,-0.788752533,-0.349770761,-48.51751,AGN,bcu,1021.56537,PowerLaw,SUMSS J014554-674646,0.999395735,6.04E-04,0.991591577,0.008408423,0.999617468,3.83E-04,0.985706106,0.014293894,312,0
3FGL J0147.0-5204,-29.32780408,-27.99415876,2.1995776,-0.931010539,3.903334086,-0.160145133,-0.591889716,-0.735158573,-0.126710234,-62.9545,AGN,bcu,1461.9944,PowerLaw,PKS 0144-522,0.999696159,3.04E-04,0.991258585,0.008741415,0.999932338,6.77E-05,0.989803259,0.010196741,312,0
3FGL J0148.3+5200,-31.40203196,-27.49665851,1.770252,0.351796363,4.097172842,0.999746457,-0.124244847,-0.613546083,0.042308625,-9.883248,AGN,bcu,5169.5464,PowerLaw,GB6 J0148+5202,0.999352173,6.48E-04,0.97513669,0.02486331,0.998606682,0.001393318,0.993567312,0.006432688,298,0
3FGL J0148.6+0128,-29.95982822,-27.62326835,2.0207543,-0.396021242,4.131798764,-0.417228675,-0.690623909,-0.444728983,-0.140841077,-58.254112,AGN,bll,2470.504,PowerLaw,PMN J0148+0129,0.999954909,4.51E-05,0.990436216,0.009563784,0.999836278,1.64E-04,0.998854355,0.001145645,297,0
3FGL J0150.5-5447,-30.75541365,-28.16467159,2.1181767,-1.935632496,3.782929204,-0.935525981,-0.463217487,0.002107084,-0.756181653,-60.316322,AGN,bcu,2183.121,PowerLaw,PMN J0150-5450,0.991523206,0.008476794,0.992497869,0.007502131,0.999991038,8.96E-06,0.965787065,0.034212935,342,0
3FGL J0151.0+0537,-29.2664427,-27.82645515,2.3591862,-0.477824791,3.683465022,-0.851114284,-0.570525479,-0.49099435,-0.53021839,-54.21323,AGN,bcu,1287.1068,PowerLaw,PMN J0151+0540,0.99991747,8.25E-05,0.990871382,0.009128618,0.999110103,8.90E-04,0.993923825,0.006076175,293,0
3FGL J0151.0-3609,-28.17513269,-28.04454703,2.4591627,-3.1123398,3.52100592,-0.742883362,-0.662771811,-0.675647474,-0.351851745,-74.46135,AGN,bcu,810.5427,PowerLaw,PMN J0151-3605,0.999805688,1.94E-04,0.992217226,0.007782774,0.999999127,8.73E-07,0.98285108,0.01714892,299,1
3FGL J0151.6+2205,-26.07852372,-27.72904983,2.6539824,0.555208605,3.950514549,-0.714578285,-0.745814685,-0.706647815,-0.999945431,-38.670277,AGN,fsrq,461.6704,PowerLaw,PKS 0149+21,0.999636136,3.64E-04,0.96823777,0.03176223,0.951591874,0.048408126,0.978017168,0.021982832,296,0
3FGL J0152.2+3707,-28.40513782,-27.88456498,2.4064765,-0.145800581,3.875073835,-0.475750589,-0.646276399,-0.67286172,-0.674595753,-24.168026,AGN,bcu,965.483,PowerLaw,B2 0149+37,0.999499454,5.01E-04,0.987988587,0.012011413,0.996605011,0.003394989,0.987092877,0.012907123,305,0
3FGL J0152.6+0148,-30.28529717,-27.44854907,1.8866125,0.018205765,3.946580246,-0.609128946,-0.236990241,-0.693596058,-0.022783463,-57.524715,AGN,bll,3349.3484,PowerLaw,PMN J0152+0146,0.999648204,3.52E-04,0.990196873,0.009803127,0.998550302,0.001449698,0.990839354,0.009160646,319,0
3FGL J0152.8+7517,-32.12429233,-27.69365415,1.7702929,0.988878037,3.899256256,0.977139321,0.037274711,-0.296031397,-0.427422229,12.892233,AGN,bll,6436.0547,PowerLaw,1RXS J015308.4+751756,0.999272376,7.28E-04,0.923388645,0.076611355,0.97242522,0.02757478,0.990181514,0.009818486,296,0
3FGL J0153.4+7114,-33.69765784,-27.63449715,1.5670155,-2.075702142,3.600790124,0.390649873,-0.666755913,-0.227299303,-0.259856466,8.97331,AGN,bcu,14309.396,PowerLaw,TXS 0149+710,0.99972598,2.74E-04,0.989954394,0.010045606,0.999986378,1.36E-05,0.996968919,0.003031081,329,0
3FGL J0154.0+0824,-28.6495472,-27.05460968,1.8594136,1.157636383,4.171804399,-0.180904215,-0.478338069,-0.300647865,-0.53887269,-51.360203,AGN,bll,2218.5317,PowerLaw,GB6 J0154+0823,0.996091823,0.003908177,0.968794045,0.031205955,0.951903617,0.048096383,0.980716948,0.019283052,289,0
3FGL J0154.9+4433,-29.29015202,-27.82342283,2.1833498,-1.449660919,4.349786383,-0.476203197,-0.588507588,-0.766230553,-0.095245973,-16.86372,AGN,bll,1588.4592,PowerLaw,GB6 J0154+4433,0.999912897,8.71E-05,0.991017769,0.008982231,0.999992766,7.23E-06,0.993684855,0.006315145,298,0
3FGL J0156.3+3913,-26.71930837,-27.7936277,2.4952416,-3.090323278,4.789748278,-0.673138002,-0.761635261,-0.521376116,-0.999990247,-21.932318,AGN,bcu,650.04205,PowerLaw,MG4 J015630+3913,0.999989201,1.08E-05,0.993193966,0.006806034,0.999999783,2.17E-07,0.990502267,0.009497733,310,0
3FGL J0156.9-4742,-31.93877387,-28.14866141,2.0091054,-1.420368341,3.440584267,0.01658889,-0.981634271,0.629928475,-0.036554664,-65.76314,AGN,bcu,3621.6472,PowerLaw,2MASS J01564603-4744174,0.992914085,0.007085915,0.99178075,0.00821925,0.999997512,2.49E-06,0.988567979,0.011432021,290,0
3FGL J0157.0-5301,-30.24384374,-27.55139243,1.8227636,1.165722064,4.136889392,0.426581021,-0.11901987,-0.219671932,-0.688903392,-61.379414,AGN,bll,2925.512,PowerLaw,1RXS J015658.6-530208,0.99769793,0.00230207,0.957996815,0.042003185,0.955327541,0.044672459,0.983299043,0.016700957,307,0
3FGL J0157.9-4615,-27.00717546,-27.90273168,2.4493937,1.050308276,4.320867597,-0.483691148,-0.737912759,-0.715868964,-0.999990356,-66.78844,AGN,fsrq,662.5209,PowerLaw,PMN J0157-4614,0.997667686,0.002332314,0.93912097,0.06087903,0.900307123,0.099692877,0.960560841,0.039439159,296,0
3FGL J0158.6-3931,-28.66500552,-27.56548594,2.0226002,0.48186661,4.230145191,0.00435575,-0.545729634,-0.581759004,-0.40204901,-71.32424,AGN,bll,1591.8049,PowerLaw,PMN J0158-3932,0.999673772,3.26E-04,0.988571828,0.011428172,0.99559436,0.00440564,0.993307198,0.006692802,310,0
3FGL J0159.4+1046,-28.83480414,-27.5026717,2.1134186,-0.250584124,4.197400124,-0.694949128,-0.551941899,-0.656873173,-0.185649509,-48.65748,AGN,bll,1793.0106,PowerLaw,RX J0159.5+1047,0.999831549,1.68E-04,0.992150057,0.007849943,0.999583543,4.16E-04,0.995844873,0.004155127,309,0
3FGL J0159.8-2741,-29.40136044,-27.84653237,2.0362735,0.941538,4.189655954,-0.302998702,-0.307108116,-0.5367725,-0.796647477,-74.82199,AGN,bll,1670.1199,PowerLaw,PMN J0159-2739,0.997288332,0.002711668,0.964840924,0.035159076,0.945759987,0.054240013,0.956798364,0.043201636,322,0
3FGL J0200.9-6635,-28.88201285,-27.94510873,2.3306115,-0.973765831,4.232483449,-0.615933395,-0.650971834,-0.724090852,-0.47120637,-49.10242,AGN,bcu,1220.3582,PowerLaw,PMN J0201-6638,0.999926609,7.34E-05,0.991000367,0.008999633,0.999923585,7.64E-05,0.995658392,0.004341608,291,0
3FGL J0202.3+0851,-30.61281465,-27.83364171,2.0475829,0.974096891,3.654969351,0.999950221,-0.511065926,-0.503745795,-0.794860358,-50.118652,AGN,fsrq,2359.5522,PowerLaw,TXS 0159+085,0.991228699,0.008771301,0.917116849,0.082883151,0.851015605,0.148984395,0.91515017,0.08484983,290,0
